#time[s]	ice_avg_T[K]	liquid_avg_T[K]	radius[m]	rdot[m/s]
1066.8738099999862	271.19097628880746	292.1747849863953	0.04029137433471487	-7.905136768277987e-07
1068.8738099999862	271.19795690047675	292.1738138642633	0.04028979203913306	-7.91784687152726e-07
1070.8738099999862	271.2049131304254	292.172843514226	0.040288207207065795	-7.930501549982028e-07
1072.8738099999862	271.21184506320867	292.1718739344307	0.04028661984958344	-7.943100949485933e-07
1074.873809999986	271.21875278308244	292.17090512303423	0.04028502997772724	-7.955645215649679e-07
1076.873809999986	271.2256363740036	292.1699370782021	0.040283437602509256	-7.968134494368105e-07
1078.873809999986	271.2324959196316	292.1689697981093	0.040281842734912435	-7.980568931194774e-07
1080.873809999986	271.2393315033296	292.16800328093956	0.04028024538589055	-7.992948672138162e-07
1082.873809999986	271.2461432081653	292.16703752488587	0.04027864556636821	-8.005273862804043e-07
1084.8738099999857	271.2529311169123	292.16607252814987	0.04027704328724088	-8.017544649085633e-07
1086.8738099999857	271.25969531205124	292.16510828894206	0.04027543855937486	-8.029761176862279e-07
1088.8738099999857	271.26643587577087	292.16414480548184	0.040273831393607296	-8.04192359171079e-07
1090.8738099999857	271.273152889969	292.163182075997	0.04027222180074618	-8.054032039420726e-07
1092.8738099999857	271.2798464362538	292.16222009872433	0.04027060979157037	-8.066086665818795e-07
1094.8738099999855	271.2865165959448	292.161258871909	0.040268995376829556	-8.078087616581006e-07
1096.8738099999855	271.2931634500742	292.16029839380457	0.04026737856724431	-8.090035037322621e-07
1098.8738099999855	271.29978707938744	292.15933866267324	0.04026575937350605	-8.10192907377195e-07
1100.8738099999855	271.30638756434496	292.15837967678556	0.0402641378062771	-8.113769871558004e-07
1102.8738099999855	271.3129649851228	292.15742143442026	0.040262513876190634	-8.125557576104868e-07
1104.8738099999855	271.31951942161373	292.15646393386453	0.04026088759385074	-8.13729233300953e-07
1106.8738099999853	271.32605095342853	292.15550717341364	0.0402592589698324	-8.148974287831714e-07
1108.8738099999853	271.33255965989696	292.154551151371	0.04025762801468152	-8.160603585846877e-07
1110.8738099999853	271.33904562006876	292.153595866048	0.040255994738914884	-8.172180372492367e-07
1112.8738099999853	271.34550891271476	292.15264131576436	0.04025435915302028	-8.183704792946901e-07
1114.8738099999853	271.35194961632783	292.15168749884737	0.04025272126745641	-8.195176992581875e-07
1116.873809999985	271.35836780912405	292.15073441363256	0.040251081092652935	-8.206597116373848e-07
1118.873809999985	271.364763569044	292.14978205846324	0.040249438639010524	-8.217965309437693e-07
1120.873809999985	271.3711369737531	292.14883043169016	0.04024779391690082	-8.229281716749609e-07
1122.873809999985	271.3774881006433	292.14787953167246	0.04024614693666649	-8.240546483228318e-07
